Site, Line, Product, Date Time, Adaptive Length, Caliper Length, Color; L, Diameter; Avg, External Measurement Weight 0, Height; Avg, Max Edge Fat Width, Single Caliper Width, Tail Length, Total Fat Percent Area, Total Fat Top Area,% Compliance Weight,% Compliance Thickness
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:36:50 PM, ,3.43705, , ,5.34,1.5433,0,2.53044, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:36:55 PM, ,3.64077, , ,5.14,1.37892,0,3.05266, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:01 PM, ,3.64221, , ,5.32,1.56095,0,2.13184, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:04 PM, ,4.07244, , ,5.24,1.18093,0,3.14674, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:10 PM, ,3.86821, , ,5.04,1.5069,0,1.88001, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:26 PM, ,3.45819, , ,5.26,1.53929,0,2.04894, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:36 PM, ,3.88566, , ,5.3,1.40585,0,2.64423, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:42 PM, ,3.49673, , ,5.18,1.21234,0,3.29453, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:48 PM, ,4.27816, , ,4.98,1.22184,0,2.78286, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:37:58 PM, ,3.90142, , ,4.86,1.35126,0,2.29209, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:03 PM, ,3.77716, , ,5.18,1.33916,0,2.26279, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:10 PM, ,4.02618, , ,5.34,1.36776,0,2.79195, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:20 PM, ,3.89025, , ,5.5,1.51865,0,2.04825, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:22 PM, ,3.76018, , ,4.64,1.29501,0,3.27678, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:27 PM, ,3.30756, , ,4.98,1.33605,0,3.21171, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:33 PM, ,3.61778, , ,5.04,1.26429,0,2.71987, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:39 PM, ,4.01977, , ,5.3,1.2934,0,2.09595, , ,0.0285235, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:48 PM, ,3.41541, , ,5.28,1.34485,0,2.85032, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:38:59 PM, ,3.96797, , ,5.44,1.26624,0,2.69517, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:03 PM, ,3.90712, , ,5.38,1.39072,0,2.79451, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:12 PM, ,3.44381, , ,5.24,1.26746,0,2.96465, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:17 PM, ,3.00226, , ,4.92,1.47317,0,2.56807, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:26 PM, ,3.2906, , ,4.66,1.51492,0,2.83654, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:34 PM, ,3.24277, , ,5.36,1.57783,0,2.7525, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:43 PM, ,3.98036, , ,5.26,1.1225,0,2.85878, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:47 PM, ,3.60719, , ,5.5,1.51806,0,2.27756, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:51 PM, ,3.39257, , ,4.92,1.29909,0,2.8562, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:56 PM, ,3.95192, , ,4.54,1.39796,0,1.86232, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:39:59 PM, ,3.37778, , ,5.28,1.43746,0,2.5796, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:05 PM, ,3.56168, , ,5.06,1.49291,0,2.61717, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:10 PM, ,3.97043, , ,5.16,1.3396,0,2.65622, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:17 PM, ,3.6956, , ,5.04,1.36426,0,2.72259, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:22 PM, ,3.90499, , ,5.5,1.26117,0,3.17369, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:24 PM, ,3.88276, , ,5.24,1.35314,0,2.30516, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:29 PM, ,3.49793, , ,5,1.31489,0,2.81757, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:33 PM, ,3.54813, , ,4.96,1.39006,0,2.5638, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:39 PM, ,3.49634, , ,5.04,1.18688,0,2.94266, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:53 PM, ,3.70151, , ,4.76,1.45771,0,2.16954, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:40:58 PM, ,3.4443, , ,5.16,1.42016,0,2.17918, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:41:04 PM, ,4.32602, , ,5.34,1.35189,0,2.80886, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:41:08 PM, ,3.42987, , ,4.84,1.33548,0,2.50032, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/7/2024 4:41:12 PM, ,4.00656, , ,5.32,1.25625,0,2.78572, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:01:22 PM, ,4.18689, , ,8.28,1.52883,0,3.5525, , ,0.0151745, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:01:31 PM, ,4.8952, , ,7.94,1.23589,0,3.88944, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:01:36 PM, ,5.87308, , ,7.78,1.16711,0,2.76025, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:01:42 PM, ,4.31262, , ,8.26,1.43646,0,4.14922, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:01:50 PM, ,3.88561, , ,7.66,1.43704,0,3.42019, , ,0.0276553, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:02:02 PM, ,4.80111, , ,8.14,1.41632,0,2.58974, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:02:10 PM, ,4.08584, , ,7.98,1.5114,0,3.77706, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:03:16 PM, ,4.52436, , ,8.18,1.40592,0,3.30139, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:03:43 PM, ,4.10307, , ,7.76,1.43787,0,3.00341, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:03:50 PM, ,5.07288, , ,8.32,1.30868,0,3.35754, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:03:58 PM, ,4.38883, , ,8.32,1.37143,0,3.67288, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:04:05 PM, ,4.50679, , ,8.28,1.40194,0,3.30438, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:04:12 PM, ,4.25383, , ,8.18,1.26115,0,3.92638, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:04:24 PM, ,3.55812, , ,8.06,1.65239,0,3.42652, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:04:33 PM, ,4.33963, , ,7.88,1.40814,0,3.28695, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:04:59 PM, ,3.82239, , ,8.26,1.46897,0,3.31183, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:18 PM, ,3.97547, , ,8.04,1.59521,0,3.38324, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:24 PM, ,5.7247, , ,7.96,1.21198,0,2.98473, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:30 PM, ,3.66218, , ,7.84,1.52892,0,3.16666, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:35 PM, ,4.42531, , ,8.02,1.34437,0,3.69211, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:41 PM, ,4.24057, , ,7.82,1.44198,0,3.61492, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:47 PM, ,4.53519, , ,8.2,1.53512,0,3.06392, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:05:55 PM, ,4.64737, , ,8.16,1.44006,0,2.98965, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:15 PM, ,4.61509, , ,8.46,1.23363,0,3.88568, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:20 PM, ,4.2665, , ,8.34,1.43533,0,2.74322, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:26 PM, ,4.18694, , ,8.22,1.53269,0,2.59642, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:32 PM, ,3.73636, , ,8.02,1.45805,0,3.59238, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:44 PM, ,3.97277, , ,8.2,1.46809,0,3.12626, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:49 PM, ,4.94381, , ,8.22,1.52171,0,2.98698, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:06:53 PM, ,4.02641, , ,7.94,1.75822,0,2.9321, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:00 PM, ,4.39245, , ,8.16,1.4762,0,2.77534, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:04 PM, ,4.45465, , ,8.16,1.43109,0,3.75082, , ,0.0221518, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:10 PM, ,4.45145, , ,8.4,1.39797,0,4.13018, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:24 PM, ,3.95895, , ,8.42,1.56168,0,3.18455, , ,0.065151, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:29 PM, ,4.23378, , ,8.28,1.50291,0,3.45759, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:33 PM, ,4.50034, , ,7.96,1.16715,0,3.3109, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:39 PM, ,3.99422, , ,8.06,1.39294,0,3.49351, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:43 PM, ,4.1291, , ,8.04,1.58767,0,3.56324, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:07:50 PM, ,3.99093, , ,8.14,1.40376,0,3.24689, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:08:29 PM, ,4.68776, , ,8.36,1.33862,0,3.45468, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:08:40 PM, ,4.13135, , ,8.14,1.44024,0,2.85982, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:08:45 PM, ,4.36046, , ,7.76,1.29717,0,3.33883, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:08:50 PM, ,4.55284, , ,7.86,1.4629,0,3.06987, , ,0.113271, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:08:56 PM, ,4.399, , ,8.22,1.77215,0,2.85797, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:02 PM, ,4.01105, , ,7.56,1.37058,0,3.11386, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:07 PM, ,4.23625, , ,8.04,1.40797,0,3.51734, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:12 PM, ,4.31266, , ,8.04,1.55534,0,3.18917, , ,0.0189443, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:18 PM, ,4.69283, , ,8.32,1.35988,0,3.66208, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:23 PM, ,5.59507, , ,8.04,1.1403,0,3.49507, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:28 PM, ,4.28657, , ,7.78,1.32461,0,3.53804, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:36 PM, ,4.2992, , ,7.88,1.64876,0,2.54474, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:44 PM, ,4.11521, , ,8.42,1.59246,0,3.47665, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:51 PM, ,4.42733, , ,8.24,1.40478,0,3.45718, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:09:54 PM, ,3.94366, , ,8.04,1.25125,0,3.81408, , ,0.0245258, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:02 PM, ,4.43214, , ,7.9,1.39058,0,3.04015, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:09 PM, ,4.76361, , ,8.3,1.21565,0,3.84913, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:12 PM, ,4.08879, , ,8.22,1.52049,0,3.14158, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:17 PM, ,4.19613, , ,8.16,1.35654,0,3.14785, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:23 PM, ,4.29947, , ,8.24,1.39968,0,3.39503, , ,0.0157103, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:34 PM, ,4.5928, , ,7.52,1.37892,0.599806,3.09514, , ,0.106967, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:38 PM, ,4.27083, , ,8.16,1.36104,0,3.80021, , ,0.0357284, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:44 PM, ,4.08993, , ,7.92,1.43292,0,3.27836, , ,0.093969, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:49 PM, ,3.95648, , ,7.6,1.62715,0,2.81803, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:53 PM, ,4.93848, , ,8.32,1.2009,0,3.80182, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:10:58 PM, ,4.35497, , ,8.36,1.47046,0,3.42595, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:03 PM, ,4.08688, , ,7.74,1.39381,0,3.60585, , ,0.0145968, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:09 PM, ,4.83141, , ,8.46,1.37552,0,3.49238, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:15 PM, ,4.31179, , ,8.02,1.36987,0,3.69628, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:26 PM, ,4.29062, , ,8.34,1.34146,0,3.35263, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:30 PM, ,4.29168, , ,8.42,1.41853,0,3.16099, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:35 PM, ,4.20161, , ,8.12,1.41397,0,3.88892, , ,0.0146901, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:42 PM, ,4.0835, , ,8.08,1.39894,0,3.45689, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:48 PM, ,4.93867, , ,8.4,1.25958,0,3.56023, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:53 PM, ,4.82636, , ,8.48,1.37953,0,3.86821, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:11:59 PM, ,4.39569, , ,8.42,1.23519,0,3.64791, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:12:05 PM, ,4.48514, , ,8.3,1.34976,0,3.57505, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:12:10 PM, ,4.13431, , ,8.4,1.35936,0,3.37141, , ,0.108818, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:12:16 PM, ,4.33702, , ,8.12,1.49576,0,3.73808, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:12:20 PM, ,4.01748, , ,8.02,1.39443,0,3.64847, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:12:28 PM, ,4.29196, , ,8.06,1.18974,0,3.75423, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:12:55 PM, ,4.15983, , ,8.32,1.36056,0,3.88015, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:02 PM, ,4.02649, , ,8.34,1.38389,0,3.65737, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:08 PM, ,4.43488, , ,8.22,1.38145,0,3.60218, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:11 PM, ,4.4281, , ,8.26,1.4209,0,3.33146, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:18 PM, ,5.02099, , ,8.16,1.21812,0,3.67224, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:23 PM, ,4.5814, , ,8.14,1.43575,0,3.14782, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:28 PM, ,4.5629, , ,8.28,1.35053,0,3.06291, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:34 PM, ,4.1981, , ,8.26,1.40691,0,3.33749, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:40 PM, ,4.33478, , ,8.24,1.30277,0,3.45313, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:45 PM, ,4.32128, , ,8.24,1.19961,0,3.75994, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:50 PM, ,4.00167, , ,8.28,1.56223,0,3.30546, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:13:58 PM, ,4.60388, , ,8.18,1.27262,0,3.84962, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:14:02 PM, ,4.29071, , ,8.32,1.34497,0,3.40378, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:14:10 PM, ,4.67902, , ,8.28,1.14743,0,3.46394, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:14:16 PM, ,4.15524, , ,8.32,1.31891,0,3.7214, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:14:42 PM, ,4.39825, , ,8.24,1.54466,0,3.67372, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:14:48 PM, ,4.51231, , ,8.28,1.38758,0,3.58043, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:16:10 PM, ,4.20724, , ,8.38,1.79992,0,2.95749, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:16:20 PM, ,4.34553, , ,8.34,1.47899,0,3.38335, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:16:33 PM, ,3.70657, , ,7.48,1.61694,0,2.90182, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:16:37 PM, ,4.82275, , ,8.24,1.40604,0,2.84556, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:16:42 PM, ,4.4358, , ,8.32,1.40739,0,3.28278, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:16:52 PM, ,4.02897, , ,8.28,1.45531,0,3.48137, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:23:42 PM, ,4.20279, , ,8.36,1.1968,0,3.73662, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:23:48 PM, ,4.36772, , ,8.32,1.4739,0,3.3638, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:23:58 PM, ,4.08876, , ,8.24,1.42053,0,3.17516, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:01 PM, ,3.75008, , ,8.42,1.61769,0,3.27695, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:05 PM, ,4.5452, , ,8.44,1.45037,0,3.11384, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:11 PM, ,4.61084, , ,8.36,1.36206,0,3.08907, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:16 PM, ,4.2709, , ,8.18,1.51906,0,3.63523, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:22 PM, ,4.69853, , ,8.24,1.54918,0,3.0954, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:28 PM, ,4.2097, , ,8.3,1.4177,0,3.75154, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:33 PM, ,3.98822, , ,8.24,1.45326,0,3.5731, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:39 PM, ,4.5586, , ,8.32,1.36836,0,3.2172, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:44 PM, ,4.27735, , ,8.32,1.45138,0,3.4546, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:24:51 PM, ,4.4378, , ,8.06,1.44581,0,3.57154, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:00 PM, ,4.21227, , ,8.32,1.39362,0,3.12913, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:06 PM, ,4.58841, , ,8.42,1.44336,0,3.63816, , ,0.0146242, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:10 PM, ,4.35363, , ,8.3,1.45598,0,3.81712, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:15 PM, ,4.87913, , ,8.22,1.48094,0,2.76555, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:21 PM, ,4.69585, , ,8.26,1.25738,0,3.75304, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:26 PM, ,4.28724, , ,8.2,1.63545,0,3.09875, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:33 PM, ,4.43698, , ,8.34,1.48685,0,3.26452, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:38 PM, ,4.34276, , ,8.26,1.33284,0,4.21699, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:43 PM, ,4.29353, , ,8.02,1.33591,0,3.96584, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:49 PM, ,3.98323, , ,8.32,1.3771,0,3.77314, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:25:55 PM, ,4.66136, , ,8.34,1.43824,0,3.78757, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:26:51 PM, ,4.19789, , ,7.86,1.38387,0,3.71323, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:26:54 PM, ,4.07387, , ,7.58,1.33805,0,3.60335, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:27:00 PM, ,4.20012, , ,8.06,1.52585,0,2.8156, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:27:04 PM, ,4.11338, , ,7.65,1.43224,0,2.98136, , ,0, ,
Generic Butcher Company,Generic, 8 oz Sirloin Slab, 6/7/2024 6:27:10 PM, ,4.03793, , ,8.08,1.44707,0,3.52524, , ,0, ,
